Distance,Elevations,Latitude,Longitude
22610.291301356192,848.1455078125,52.05463829745597,-176.11098
22698.612751752116,834.991455078125,52.05384489236792,-176.11098
22786.934202148037,817.108154296875,52.05305148727985,-176.11098
22875.25565254396,801.4601440429688,52.05225808219178,-176.11098
22963.577102939882,783.2603149414062,52.05146467710372,-176.11098
23051.898553335806,752.78271484375,52.05067127201566,-176.11098
23140.220003731727,722.7334594726562,52.04987786692759,-176.11098
23228.54145412765,700.8031616210938,52.04908446183953,-176.11098
23316.862904523572,698.6444702148438,52.04829105675147,-176.11098
23405.184354919496,701.1279296875,52.04749765166341,-176.11098
23493.505805315417,701.9088134765625,52.04670424657534,-176.11098
23581.82725571134,690.7644653320312,52.04591084148729,-176.11098
23670.148706107262,692.5034790039062,52.04511743639922,-176.11098
23758.470156503186,718.1676025390625,52.04432403131116,-176.11098
23846.791606899107,717.1764526367188,52.0435306262231,-176.11098
23935.11305729503,694.2130126953125,52.04273722113504,-176.11098
24023.434507690952,675.6409301757812,52.04194381604697,-176.11098
24111.755958086876,652.1668090820312,52.04115041095891,-176.11098
24200.0774084828,629.749267578125,52.04035700587085,-176.11098
24288.39885887872,607.752197265625,52.03956360078278,-176.11098
24376.720309274646,591.3810424804688,52.03877019569472,-176.11098
24465.041759670567,574.9097900390625,52.03797679060666,-176.11098
24553.36321006649,557.3722534179688,52.0371833855186,-176.11098
24641.68466046241,536.47265625,52.03638998043053,-176.11098
24730.006110858336,521.0455932617188,52.03559657534246,-176.11098
24818.327561254257,542.0962524414062,52.03480317025441,-176.11098
24906.64901165018,563.888916015625,52.03400976516635,-176.11098
24994.9704620461,569.8878173828125,52.03321636007828,-176.11098
25083.291912442026,562.9388427734375,52.03242295499022,-176.11098
25171.613362837947,549.4196166992188,52.03162954990216,-176.11098
25259.93481323387,523.9004516601562,52.0308361448141,-176.11098
25348.25626362979,493.7422485351562,52.03004273972603,-176.11098
25436.577714025716,451.8360900878906,52.02924933463797,-176.11098
25524.89916442164,427.6697082519531,52.02845592954991,-176.11098
25613.22061481756,420.7798156738281,52.02766252446185,-176.11098
25701.542065213485,423.0040283203125,52.02686911937378,-176.11098
25789.863515609406,416.8612060546875,52.02607571428572,-176.11098
25878.18496600533,396.0581359863281,52.02528230919765,-176.11098
25966.50641640125,378.9042358398438,52.0244889041096,-176.11098
26054.827866797175,374.807861328125,52.02369549902154,-176.11098
26143.149317193096,354.5095825195312,52.02290209393347,-176.11098
26231.47076758902,335.2568359375,52.02210868884541,-176.11098
26319.79221798494,306.3536071777344,52.02131528375735,-176.11098
26408.113668380865,263.77783203125,52.02052187866928,-176.11098
26496.435118776786,245.6030578613281,52.01972847358121,-176.11098
26584.75656917271,225.6267395019531,52.01893506849315,-176.11098
26673.07801956863,201.6240997314453,52.01814166340509,-176.11098
26761.399469964555,178.7114105224609,52.01734825831703,-176.11098
26849.72092036048,154.3371887207031,52.01655485322897,-176.11098
26938.0423707564,129.0515747070312,52.0157614481409,-176.11098
27026.363821152325,104.8317718505859,52.01496804305285,-176.11098
27114.685271548246,84.0427474975586,52.01417463796478,-176.11098
27203.00672194417,72.58342742919922,52.01338123287672,-176.11098
27291.32817234009,77.50812530517578,52.01258782778864,-176.11098
27379.649622736015,75.59380340576172,52.0117944227006,-176.11098
27467.971073131936,73.15228271484375,52.01100101761253,-176.11098
27556.29252352786,68.41731262207031,52.01020761252447,-176.11098
27644.61397392378,65.25989532470703,52.0094142074364,-176.11098
27732.935424319705,66.2617416381836,52.00862080234834,-176.11098
27821.256874715626,72.60836029052734,52.00782739726028,-176.11098
27909.57832511155,80.6490478515625,52.00703399217221,-176.11098
27997.89977550747,93.7955322265625,52.00624058708414,-176.11098
28086.221225903395,110.220703125,52.00544718199609,-176.11098
28174.542676299316,119.9175491333008,52.00465377690803,-176.11098
28262.86412669524,122.7750396728516,52.00386037181996,-176.11098
28351.185577091164,116.3448333740234,52.0030669667319,-176.11098
28439.507027487085,117.5297470092773,52.00227356164384,-176.11098
28527.82847788301,119.4189910888672,52.00148015655578,-176.11098
28616.14992827893,125.9377975463867,52.00068675146771,-176.11098
28704.471378674854,123.2736129760742,51.99989334637965,-176.11098
28792.792829070775,125.001335144043,51.99909994129158,-176.11098
28881.1142794667,122.4717178344727,51.99830653620352,-176.11098
28969.43572986262,123.2041473388672,51.99751313111545,-176.11098
29057.757180258544,108.4296951293945,51.9967197260274,-176.11098
29146.078630654465,71.14937591552734,51.99592632093933,-176.11098
29234.40008105039,32.81925201416016,51.99513291585128,-176.11098
29322.72153144631,2.775775194168091,51.99433951076321,-176.11098
29411.042981842234,-1.200045585632324,51.99354610567516,-176.11098
29499.364432238155,-3.227819681167603,51.99275270058708,-176.11098
29587.68588263408,-4.9283766746521,51.99195929549903,-176.11098
29676.00733303,-6.292222023010254,51.99116589041096,-176.11098
29764.328783425924,-7.48438835144043,51.99037248532291,-176.11098
29852.65023382185,-8.701531410217285,51.98957908023484,-176.11098
29940.97168421777,-10.330641746521,51.98878567514677,-176.11098
30029.293134613694,-12.51151180267334,51.98799227005871,-176.11098
30117.614585009615,-15.5106782913208,51.98719886497066,-176.11098
30205.93603540554,-19.33971786499023,51.98640545988259,-176.11098
30294.25748580146,-22.98520278930664,51.98561205479453,-176.11098
30382.578936197384,-26.01113128662109,51.98481864970645,-176.11098
30470.900386593305,-28.77423858642578,51.9840252446184,-176.11098
30559.22183698923,-31.65547370910645,51.98323183953033,-176.11098
30647.54328738515,-34.9458122253418,51.98243843444228,-176.11098
30735.864737781074,-38.55173873901367,51.9816450293542,-176.11098
30824.186188176995,-42.13115310668945,51.98085162426614,-176.11098
30912.50763857292,-45.02115249633789,51.98005821917809,-176.11098
31000.82908896884,-46.43124008178711,51.97926481409002,-176.11098
31089.150539364764,-47.03559112548828,51.97847140900195,-176.11098
31177.47198976069,-47.39262008666992,51.9776780039139,-176.11098
31265.79344015661,-47.44916534423828,51.97688459882583,-176.11098
31354.114890552533,-47.31502532958984,51.97609119373777,-176.11098
31442.436340948454,-46.92575454711914,51.9752977886497,-176.11098
31530.75779134438,-46.35763931274414,51.97450438356165,-176.11098
31619.0792417403,-45.64970397949219,51.97371097847359,-176.11098
31707.400692136223,-44.91057205200195,51.97291757338552,-176.11098
31795.722142532144,-44.24487686157227,51.97212416829746,-176.11098
31884.04359292807,-43.60257720947266,51.97133076320939,-176.11098
31972.36504332399,-42.91629028320312,51.97053735812133,-176.11098
32060.686493719913,-42.19796371459961,51.96974395303327,-176.11098
32149.007944115834,-41.45918273925781,51.96895054794521,-176.11098
32237.32939451176,-40.71115875244141,51.96815714285714,-176.11098
32325.65084490768,-39.94622421264648,51.96736373776908,-176.11098
32413.972295303603,-39.08871841430664,51.96657033268102,-176.11098
32502.293745699528,-37.66643142700195,51.96577692759296,-176.11098
32590.61519609545,-35.28786849975586,51.96498352250489,-176.11098
32678.936646491373,-31.40186882019043,51.96419011741684,-176.11098
32767.258096887294,-26.39201545715332,51.96339671232877,-176.11098
32855.57954728322,-20.10356140136719,51.96260330724071,-176.11098
32943.90099767914,-12.7285680770874,51.96180990215265,-176.11098
33032.22244807506,-5.273627281188965,51.96101649706458,-176.11098
33120.54389847098,0.98659747838974,51.96022309197652,-176.11098
33208.86534886691,14.2342586517334,51.95942968688846,-176.11098
33297.18679926283,38.76594543457031,51.95863628180039,-176.11098
33385.50824965875,64.88539123535156,51.95784287671233,-176.11098
33473.82970005467,117.5220260620117,51.95704947162427,-176.11098
33562.1511504506,158.1948394775391,51.95625606653621,-176.11098
33650.47260084652,163.5306243896484,51.95546266144814,-176.11098
33738.79405124244,138.0167388916016,51.95466925636008,-176.11098
33827.115501638364,104.1071166992188,51.95387585127202,-176.11098
33915.43695203429,84.65516662597656,51.95308244618396,-176.11098
34003.75840243021,70.71467590332031,51.9522890410959,-176.11098
34092.07985282614,56.47578048706055,51.95149563600783,-176.11098
34180.401303222054,25.0995922088623,51.95070223091977,-176.11098
34268.72275361798,-0.9805536270141602,51.94990882583171,-176.11098
34357.0442040139,-17.28012657165527,51.94911542074365,-176.11098
34445.36565440983,-33.19136810302734,51.94832201565558,-176.11098
34533.687104805744,-44.28121566772461,51.94752861056752,-176.11098
34622.00855520167,-53.19035720825195,51.94673520547945,-176.11098
34710.33000559759,-58.09673690795898,51.9459418003914,-176.11098
34798.65145599352,-62.47505950927734,51.94514839530333,-176.11098
34886.972906389434,-65.9627456665039,51.94435499021527,-176.11098
34975.29435678536,-68.59931945800781,51.94356158512721,-176.11098
35063.61580718128,-69.44560241699219,51.94276818003915,-176.11098
35151.93725757721,-69.0089340209961,51.94197477495108,-176.11098
35240.258707973124,-64.95343017578125,51.94118136986302,-176.11098
35328.58015836905,-52.2554931640625,51.94038796477495,-176.11098
35416.90160876497,-34.56470108032227,51.9395945596869,-176.11098
35505.2230591609,-17.26320457458496,51.93880115459883,-176.11098
35593.54450955682,-3.232682228088379,51.93800774951077,-176.11098
35681.86595995274,26.16007995605469,51.9372143444227,-176.11098
35770.18741034866,62.99193572998047,51.93642093933464,-176.11098
35858.50886074459,108.0010757446289,51.93562753424657,-176.11098
35946.83031114051,147.8512878417969,51.93483412915852,-176.11098
36035.15176153643,153.7107543945312,51.93404072407046,-176.11098
36123.47321193235,147.4892425537109,51.9332473189824,-176.11098
36211.79466232828,138.8892669677734,51.93245391389433,-176.11098
36300.1161127242,135.2511596679688,51.93166050880626,-176.11098
36388.43756312012,116.8993148803711,51.93086710371821,-176.11098
36476.75901351604,70.21920776367188,51.93007369863015,-176.11098
36565.08046391197,4.003098487854004,51.92928029354207,-176.11098
36653.40191430789,-14.5236644744873,51.92848688845402,-176.11098
36741.72336470381,-32.94906234741211,51.92769348336595,-176.11098
36830.04481509973,-49.83797454833984,51.9269000782779,-176.11098
36918.36626549566,-63.22447967529297,51.92610667318983,-176.11098
37006.68771589158,-70.28397369384766,51.92531326810177,-176.11098
37095.009166287506,-76.36486053466797,51.9245198630137,-176.11098
37183.33061668342,-80.66471099853516,51.92372645792564,-176.11098
37271.65206707935,-83.73973083496094,51.92293305283758,-176.11098
37359.97351747527,-86.26177215576172,51.92213964774951,-176.11098
37448.294967871196,-88.1896743774414,51.92134624266146,-176.11098
37536.61641826711,-89.26273345947266,51.92055283757339,-176.11098
37624.93786866304,-89.89968872070312,51.91975943248533,-176.11098
37713.25931905896,-89.89020538330078,51.91896602739726,-176.11098
37801.580769454886,-89.44801330566406,51.91817262230921,-176.11098
37889.9022198508,-88.84260559082031,51.91737921722114,-176.11098
37978.22367024673,-88.00975799560547,51.91658581213308,-176.11098
38066.54512064265,-86.98011016845703,51.91579240704501,-176.11098
38154.866571038576,-85.87908172607422,51.91499900195696,-176.11098
38243.1880214345,-84.89767456054688,51.91420559686889,-176.11098
38331.50947183042,-84.42512512207031,51.91341219178083,-176.11098
38419.83092222634,-84.97086334228516,51.91261878669276,-176.11098
38508.152372622266,-86.30995178222656,51.9118253816047,-176.11098
38596.47382301819,-88.23230743408203,51.91103197651665,-176.11098
38684.79527341411,-90.52728271484375,51.91023857142857,-176.11098
38773.11672381003,-93.22443389892578,51.90944516634051,-176.11098
38861.438174205956,-96.32711029052734,51.90865176125245,-176.11098
38949.75962460188,-99.88253021240234,51.90785835616438,-176.11098
39038.0810749978,-103.8280715942383,51.90706495107633,-176.11098
39126.40252539372,-108.177734375,51.90627154598826,-176.11098
39214.723975789646,-111.1540603637695,51.9054781409002,-176.11098
39303.04542618557,-110.3496551513672,51.90468473581213,-176.11098
39391.36687658149,-105.9246673583984,51.90389133072407,-176.11098
39479.68832697741,-100.6941452026367,51.903097925636,-176.11098
39568.009777373336,-93.24569702148438,51.90230452054796,-176.11098
39656.33122776926,-87.14723205566406,51.90151111545988,-176.11098
39744.652678165185,-82.88687896728516,51.90071771037183,-176.11098
39832.9741285611,-81.62802124023438,51.89992430528375,-176.11098
39921.295578957026,-81.58706665039062,51.8991309001957,-176.11098
40009.61702935295,-81.46349334716797,51.89833749510764,-176.11098
40097.938479748875,-79.92945098876953,51.89754409001957,-176.11098
40186.25993014479,-77.0976791381836,51.8967506849315,-176.11098
